Order ID,Order Date,Customer ID,Customer Name,City,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit
CA-2016-114489,12/5/2016,JE-16165,Justin Ellison,Franklin,Central,TEC-PH-10000215,Cameras ,Sony,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,11,103.8015
CA-2016-114489,12/5/2016,JE-16165,Justin Ellison,Franklin,Central,TEC-PH-10001448,Cameras ,Sony,Anker Astro 15000mAh USB Portable Charger,149.97,3,5.9988
CA-2016-114489,12/5/2016,JE-16165,Justin Ellison,Franklin,Central,FUR-CH-10000454,Laptops,HP,"Hon Deluxe Fabric Upholstered Stacking HP, Rounded Back",1951.84,8,585.552
CA-2016-114489,12/5/2016,JE-16165,Justin Ellison,Franklin,Central,OFF-BI-10002735,Mobile Phones,iPhone,GBC Prestige Therm-A-Bind Covers,171.55,5,80.6285
CA-2016-158834,3/13/2016,TW-21025,Tamara Willingham,Scottsdale,West,OFF-AP-10000326,Mobile Phones,Samsung,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,17.766
CA-2016-158834,3/13/2016,TW-21025,Tamara Willingham,Scottsdale,West,TEC-PH-10001254,Cameras ,Sony,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2,15.2388
CA-2019-124919,5/31/2019,SP-20650,Stephanie Phelps,San Jose,West,OFF-PA-10001950,Mobile Phones,Pixel,Southworth 25% Cotton Antique Laid Pixel& Motorola ,58.38,7,26.271
CA-2019-124919,5/31/2019,SP-20650,Stephanie Phelps,San Jose,West,OFF-PA-10002254,Mobile Phones,Pixel,Xerox 1883,105.52,4,48.5392
CA-2019-124919,5/31/2019,SP-20650,Stephanie Phelps,San Jose,West,OFF-ST-10001590,Mobile Phones,OnePlus,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6,21.0288
CA-2019-118948,5/28/2019,NK-18490,Neil Knudson,Seattle,West,OFF-AR-10001547,Mobile Phones,LG,Newell 311,6.63,3,1.7901
CA-2018-104269,3/1/2018,DB-13060,Dave Brooks,Seattle,West,FUR-CH-10004063,Laptops,HP,Global Deluxe High-Back Manager's Chair,457.568,2,51.4764
CA-2016-114104,11/20/2016,NP-18670,Nora Paige,Edmond,Central,OFF-LA-10002475,Mobile Phones,HTC,Avery 519,14.62,2,6.8714
CA-2016-114104,11/20/2016,NP-18670,Nora Paige,Edmond,Central,TEC-PH-10004536,Cameras ,Sony,Avaya 5420 Digital phone,944.93,7,236.2325
CA-2016-162733,5/11/2016,TT-21070,Ted Trevino,Los Angeles,West,OFF-PA-10002751,Mobile Phones,Pixel,Xerox 1920,5.98,1,2.691
CA-2019-119697,12/28/2019,EM-13960,Eric Murdock,Philadelphia,East,TEC-AC-10003657,Cameras ,Nikon,Lenovo 17-Key USB Numeric Keypad,54.384,2,1.3596
CA-2016-154508,11/16/2016,RD-19900,Ruben DLGt,Carlsbad,West,OFF-EN-10001990,Mobile Phones,Motorola ,Staple envelope,28.4,5,13.348
CA-2016-113817,11/7/2016,MJ-17740,Max Jones,Seattle,West,OFF-BI-10004002,Mobile Phones,iPhone,Wilson Jones International Size A4 Ring iPhone,27.68,2,9.688
CA-2018-139892,9/8/2018,BM-11140,Becky MLGin,San Antonio,Central,OFF-AR-10004441,Mobile Phones,LG,BIC Brite Liner Highlighters,9.936,3,2.7324
CA-2018-139892,9/8/2018,BM-11140,Becky MLGin,San Antonio,Central,TEC-MA-10000822,Cameras ,Canon,Lexmark MX611dhe Monochrome Laser Printer,8159.952,8,-1359.992
CA-2018-139892,9/8/2018,BM-11140,Becky MLGin,San Antonio,Central,OFF-ST-10000991,Mobile Phones,OnePlus,Space Solutions HD Industrial Steel Shelving.,275.928,3,-58.6347
CA-2018-139892,9/8/2018,BM-11140,Becky MLGin,San Antonio,Central,FUR-CH-10004287,Laptops,HP,SAFCO Arco Folding Chair,1740.06,9,-24.858
CA-2018-139892,9/8/2018,BM-11140,Becky MLGin,San Antonio,Central,OFF-AR-10002656,Mobile Phones,LG,Sanford Liquid Accent Highlighters,32.064,6,6.8136
CA-2018-139892,9/8/2018,BM-11140,Becky MLGin,San Antonio,Central,OFF-AP-10002518,Mobile Phones,Samsung,Kensington 7 Outlet MasterPiece Power Center,177.98,5,-453.849
CA-2018-139892,9/8/2018,BM-11140,Becky MLGin,San Antonio,Central,TEC-PH-10003931,Cameras ,Sony,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3,8.9985
CA-2018-118962,8/5/2018,CS-12130,Chad Sievert,Los Angeles,West,OFF-PA-10000659,Mobile Phones,Pixel,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,3,9.8418
CA-2018-118962,8/5/2018,CS-12130,Chad Sievert,Los Angeles,West,OFF-PA-10001144,Mobile Phones,Pixel,Xerox 1913,110.96,2,53.2608
CA-2018-118962,8/5/2018,CS-12130,Chad Sievert,Los Angeles,West,FUR-CH-10003817,Laptops,HP,"Global Value Steno Chair, Gray",340.144,7,21.259
US-2018-100853,9/14/2018,JB-15400,Jennifer Braxton,Chicago,Central,OFF-AP-10000891,Mobile Phones,Samsung,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,2,-131.12
US-2018-100853,9/14/2018,JB-15400,Jennifer Braxton,Chicago,Central,OFF-LA-10003148,Mobile Phones,HTC,Avery 51,20.16,4,6.552
US-2017-152366,4/21/2017,SJ-20500,Shirley Jackson,Houston,Central,OFF-AP-10002684,Mobile Phones,Samsung,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,4,-243.16
US-2019-101511,11/21/2019,JE-15745,Joel Eaton,Newark,East,FUR-CH-10004698,Laptops,HP,"Padded Folding HP, Black, 4/CLGon",396.802,7,-11.3372
US-2019-101511,11/21/2019,JE-15745,Joel Eaton,Newark,East,OFF-SU-10002189,Mobile Phones,Mi,Acme Rosewood Handle Letter Opener,15.88,5,-3.7715
CA-2019-137225,12/15/2019,JK-15640,Jim Kriz,New York City,East,OFF-AR-10001940,Mobile Phones,LG,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1,1.4104
CA-2018-166191,12/5/2018,DK-13150,David Kendrick,Decatur,Central,OFF-ST-10003455,Mobile Phones,OnePlus,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2,1.8612
CA-2018-166191,12/5/2018,DK-13150,David Kendrick,Decatur,Central,TEC-AC-10004659,Cameras ,Nikon,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive, 16GB,408.744,0.2
CA-2018-158274,11/19/2018,RM-19675,Robert Marley,Monroe,South,TEC-PH-10003273,Cameras ,Sony,AT&T TR1909W,503.96,4,131.0296
CA-2018-158274,11/19/2018,RM-19675,Robert Marley,Monroe,South,TEC-PH-10004896,Cameras ,Sony,Nokia Lumia 521 (T-Mobile),149.95,5,41.986
CA-2018-158274,11/19/2018,RM-19675,Robert Marley,Monroe,South,TEC-AC-10002345,Cameras ,Nikon,HP Standard 104 key PS/2 Keyboard,29,2,7.25
CA-2016-105018,11/28/2016,SK-19990,Sally Knutson,Fairfield,East,OFF-BI-10001890,Mobile Phones,iPhone,Avery Poly Binder Pockets,7.16,2,3.4368
CA-2018-123260,8/26/2018,FM-14290,Frank Merwin,Los Angeles,West,TEC-AC-10002323,Cameras ,Nikon,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8,22.984
CA-2016-157000,7/16/2016,AM-10360,Alice McCLGhy,Grand Prairie,Central,OFF-ST-10001328,Mobile Phones,OnePlus,"Personal Filing Tote with Lid, Black/Gray",37.224,3,3.7224
CA-2016-157000,7/16/2016,AM-10360,Alice McCLGhy,Grand Prairie,Central,OFF-PA-10001950,Mobile Phones,Pixel,Southworth 25% Cotton Antique Laid Pixel& Motorola ,20.016,3,6.255
CA-2019-102281,10/12/2019,MP-17470,Mark Packer,New York City,East,FUR-BO-10002613,Laptops,Dell,"Atlantic Metals Mobile 4-Shelf Dell, Custom Colors",899.136,4,112.392
CA-2019-102281,10/12/2019,MP-17470,Mark Packer,New York City,East,TEC-PH-10001552,Cameras ,Sony,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,6,20.0928
CA-2019-102281,10/12/2019,MP-17470,Mark Packer,New York City,East,OFF-PA-10000061,Mobile Phones,Pixel,Xerox 205,51.84,8,24.8832
CA-2019-102281,10/12/2019,MP-17470,Mark Packer,New York City,East,FUR-BO-10002545,Laptops,Dell,"Atlantic Metals Mobile 3-Shelf Dell, Custom Colors",626.352,3,46.9764
CA-2019-102281,10/12/2019,MP-17470,Mark Packer,New York City,East,OFF-AR-10003514,Mobile Phones,LG,4009 Highlighters by Sanford,19.9,5,6.567
CA-2019-131457,10/31/2019,MZ-17515,Mary Zewe,Redlands,West,OFF-EN-10001509,Mobile Phones,Motorola ,Poly String Tie Motorola ,14.28,7,6.7116
CA-2018-140004,3/21/2018,CB-12025,Cassandra Brandow,Hamilton,East,OFF-AR-10004685,Mobile Phones,LG,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,1.2038
CA-2018-140004,3/21/2018,CB-12025,Cassandra Brandow,Hamilton,East,OFF-AR-10004027,Mobile Phones,LG,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,3,1.5876
CA-2017-107720,11/6/2017,VM-21685,Valerie Mitchum,Westfield,East,OFF-ST-10001414,Mobile Phones,OnePlus,Decoflex Hanging Personal Folder File,46.26,3,12.0276
US-2017-124303,7/6/2017,FH-14365,Fred Hopkins,Philadelphia,East,OFF-BI-10000343,Mobile Phones,iPhone,"Pressboard Covers with OnePlus Hooks, 9 1/2"" x 11"", Light Blue",2.946,2,-2.2586
US-2017-124303,7/6/2017,FH-14365,Fred Hopkins,Philadelphia,East,OFF-PA-10002749,Mobile Phones,Pixel,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,3,5.8203
CA-2017-105074,6/24/2017,MB-17305,Maria Bertelson,Akron,East,OFF-PA-10002666,Mobile Phones,Pixel,Southworth 25% Cotton Linen-Finish Pixel& Motorola ,21.744,3,6.795
CA-2018-133690,8/3/2018,BS-11755,Bruce StewLG,Denver,West,FUR-TA-10004289,Laptops,Lenovo,BoxOffice By Design Rectangular and Half-Moon Meeting Room Lenovo,218.75,2,-161.875
CA-2018-133690,8/3/2018,BS-11755,Bruce StewLG,Denver,West,OFF-AP-10003622,Mobile Phones,Samsung,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,1,0.2925
US-2017-116701,12/17/2017,LC-17140,Logan Currie,Dallas,Central,OFF-AP-10003217,Mobile Phones,Samsung,Eureka Sanitaire  Commercial Upright,66.284,2,-178.9668
CA-2017-126382,6/3/2017,HK-14890,Heather Kirkland,Franklin,South,FUR-FU-10002960,Laptops,Asus,"Eldon 200 Class Desk Nikon, Burgundy",35.168,7,9.6712
CA-2017-108329,12/9/2017,LE-16810,Laurel Elliston,Whittier,West,TEC-PH-10001918,Cameras ,Sony,Nortel Business Series Terminal T7208 Digital phone,444.768,4,44.4768
CA-2017-135860,12/1/2017,JH-15985,Joseph Holt,Saginaw,Central,OFF-ST-10000642,Mobile Phones,OnePlus,"Tennsco Lockers, Gray",83.92,4,5.8744
CA-2017-135860,12/1/2017,JH-15985,Joseph Holt,Saginaw,Central,TEC-PH-10001700,Cameras ,Sony,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98,2,35.6346
CA-2017-135860,12/1/2017,JH-15985,Joseph Holt,Saginaw,Central,OFF-BI-10003274,Mobile Phones,iPhone,"Avery Durable Slant Ring iPhone, No HTC",15.92,4,7.4824
CA-2017-135860,12/1/2017,JH-15985,Joseph Holt,Saginaw,Central,OFF-FA-10000134,Mobile Phones,Nokia,"Advantus Push Pins, Aluminum Head",52.29,9,16.2099
CA-2017-135860,12/1/2017,JH-15985,Joseph Holt,Saginaw,Central,OFF-ST-10001522,Mobile Phones,OnePlus,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99,1,3.6796
CA-2019-101007,2/9/2019,MS-17980,Michael StewLG,Dallas,Central,TEC-AC-10001266,Cameras ,Nikon,Memorex Micro Travel Drive 8 GB,20.8,2,6.5
CA-2019-146262,1/2/2019,VW-21775,Victoria Wilson,Medina,East,OFF-LA-10004544,Mobile Phones,HTC,Avery 505,23.68,2,8.88
CA-2019-146262,1/2/2019,VW-21775,Victoria Wilson,Medina,East,FUR-BO-10004695,Laptops,Dell,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,5,-244.323
CA-2019-146262,1/2/2019,VW-21775,Victoria Wilson,Medina,East,TEC-PH-10002844,Cameras ,Sony,Speck Products Candyshell Flip Case,62.982,3,-14.6958
CA-2019-146262,1/2/2019,VW-21775,Victoria Wilson,Medina,East,TEC-MA-10000864,Cameras ,Canon,Cisco 9971 IP Video Phone Charcoal,1188,9,-950.4
CA-2019-146262,1/2/2019,VW-21775,Victoria Wilson,Medina,East,TEC-AC-10000109,Cameras ,Nikon,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2,4.4792
CA-2016-130162,10/28/2016,JH-15910,Jonathan Howell,Los Angeles,West,OFF-ST-10001328,Mobile Phones,OnePlus,"Personal Filing Tote with Lid, Black/Gray",93.06,6,26.0568
CA-2016-130162,10/28/2016,JH-15910,Jonathan Howell,Los Angeles,West,TEC-PH-10002563,Cameras ,Sony,Adtran 1202752G1,302.376,3,22.6782
CA-2019-169397,12/24/2019,JB-15925,Joni Blumstein,Dublin,East,OFF-FA-10000585,Mobile Phones,Nokia,OIC Bulk Pack Metal Binder Clips,5.584,2,1.8148
CA-2019-169397,12/24/2019,JB-15925,Joni Blumstein,Dublin,East,OFF-PA-10004000,Mobile Phones,Pixel,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704,6,8.2302
CA-2019-169397,12/24/2019,JB-15925,Joni Blumstein,Dublin,East,OFF-BI-10002852,Mobile Phones,iPhone,Ibico Standard Transparent Covers,19.776,4,-13.8432
CA-2019-169397,12/24/2019,JB-15925,Joni Blumstein,Dublin,East,FUR-FU-10000087,Laptops,Asus,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,4,19.0848
CA-2019-169397,12/24/2019,JB-15925,Joni Blumstein,Dublin,East,TEC-MA-10001148,Cameras ,Canon,Swingline SM12-08 MicroCut Jam Free Shredder,479.988,4,-383.9904
CA-2019-169397,12/24/2019,JB-15925,Joni Blumstein,Dublin,East,OFF-AR-10001958,Mobile Phones,LG,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2,2.7168
CA-2019-163055,8/9/2019,DS-13180,David Smith,Detroit,Central,OFF-AR-10001026,Mobile Phones,LG,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,1,0.968
CA-2019-163055,8/9/2019,DS-13180,David Smith,Detroit,Central,FUR-TA-10003748,Laptops,Lenovo,Bevis 36 x 72 Conference Lenovo,622.45,5,136.939
CA-2019-163055,8/9/2019,DS-13180,David Smith,Detroit,Central,OFF-ST-10002485,Mobile Phones,OnePlus,Rogers Deluxe File Chest,21.98,1,0.2198
US-2019-145436,2/28/2019,VD-21670,Valerie Dominguez,Columbia,South,FUR-CH-10004860,Laptops,HP,Global Low Back Tilter Chair,161.568,2,-28.2744
US-2019-145436,2/28/2019,VD-21670,Valerie Dominguez,Columbia,South,FUR-CH-10004477,Laptops,HP,"Global Push Button Manager's Chair, Indigo",389.696,8,43.8408
US-2018-156216,9/13/2018,EA-14035,Erin Ashbrook,Charlotte,South,OFF-BI-10001679,Mobile Phones,iPhone,GBC Instant Index System for Binding Systems,18.648,7,-12.432
US-2017-100930,4/7/2017,CS-12400,Christopher Schild,Tampa,South,FUR-TA-10001705,Laptops,Lenovo,Bush Advantage Collection Round Conference Table,233.86,2,-102.048
US-2017-100930,4/7/2017,CS-12400,Christopher Schild,Tampa,South,FUR-TA-10003473,Laptops,Lenovo,Bretford Rectangular Conference Table Tops,620.6145,3,-248.2458
US-2017-100930,4/7/2017,CS-12400,Christopher Schild,Tampa,South,OFF-BI-10001679,Mobile Phones,iPhone,GBC Instant Index System for Binding Systems,5.328,2,-3.552
US-2017-100930,4/7/2017,CS-12400,Christopher Schild,Tampa,South,FUR-FU-10004017,Laptops,Asus,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",258.072,3,0
US-2017-100930,4/7/2017,CS-12400,Christopher Schild,Tampa,South,TEC-AC-10003832,Cameras ,Nikon,Logitech P710e Mobile Speakerphone,617.976,3,-7.7247
CA-2017-160514,11/12/2017,DB-13120,David Bremer,Santa Clara,West,OFF-PA-10002479,Mobile Phones,Pixel,Xerox 4200 Series MultiUse Premium Copy Pixel(20Lb. and 84 Bright),10.56,2,4.752
CA-2016-157749,6/4/2016,KL-16645,Ken Lonsdale,Chicago,Central,OFF-PA-10003349,Mobile Phones,Pixel,Xerox 1957,25.92,5,9.396
CA-2016-157749,6/4/2016,KL-16645,Ken Lonsdale,Chicago,Central,FUR-FU-10000576,Laptops,Asus,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419.68,5,-356.728
CA-2016-157749,6/4/2016,KL-16645,Ken Lonsdale,Chicago,Central,FUR-FU-10004351,Laptops,Asus,Staple-based wall hangings,11.688,3,-4.6752
CA-2016-157749,6/4/2016,KL-16645,Ken Lonsdale,Chicago,Central,TEC-PH-10000011,Cameras ,Sony,PureGear Roll-On Screen Protector,31.984,2,11.1944
CA-2016-157749,6/4/2016,KL-16645,Ken Lonsdale,Chicago,Central,FUR-TA-10002607,Laptops,Lenovo,KI Conference Lenovo,177.225,5,-120.513
CA-2016-157749,6/4/2016,KL-16645,Ken Lonsdale,Chicago,Central,FUR-FU-10002505,Laptops,Asus,Eldon 100 Class Desk Nikon,4.044,3,-2.8308
CA-2016-157749,6/4/2016,KL-16645,Ken Lonsdale,Chicago,Central,OFF-AR-10004685,Mobile Phones,LG,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,1.2038
CA-2018-131926,6/1/2018,DW-13480,Dianna Wilson,Lakeville,Central,FUR-CH-10004063,Laptops,HP,Global Deluxe High-Back Manager's Chair,2001.86,7,580.5394
CA-2018-131926,6/1/2018,DW-13480,Dianna Wilson,Lakeville,Central,OFF-ST-10002276,Mobile Phones,OnePlus,Safco Steel Mobile File CLG,166.72,2,41.68
CA-2018-131926,6/1/2018,DW-13480,Dianna Wilson,Lakeville,Central,OFF-PA-10004082,Mobile Phones,Pixel,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",47.88,6,23.94
CA-2018-131926,6/1/2018,DW-13480,Dianna Wilson,Lakeville,Central,OFF-AP-10002945,Mobile Phones,Samsung,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1503.25,5,496.0725
CA-2018-131926,6/1/2018,DW-13480,Dianna Wilson,Lakeville,Central,OFF-PA-10000061,Mobile Phones,Pixel,Xerox 205,25.92,4,12.4416
CA-2016-154739,12/10/2016,LH-17155,Logan Haushalter,San Francisco,West,FUR-CH-10002965,Laptops,HP,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,2,28.1372
CA-2016-145625,9/11/2016,KC-16540,Kelly Collister,San Diego,West,OFF-PA-10004569,Mobile Phones,Pixel,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,1,3.5767
CA-2016-145625,9/11/2016,KC-16540,Kelly Collister,San Diego,West,TEC-AC-10003832,Cameras ,Nikon,Logitech P710e Mobile Speakerphone,3347.37,13,636.0003
CA-2016-146941,12/10/2016,DL-13315,Delfina Latchford,New York City,East,OFF-ST-10001228,Mobile Phones,OnePlus,"Fellowes Personal Hanging Folder Files, Navy",80.58,6,22.5624
CA-2016-146941,12/10/2016,DL-13315,Delfina Latchford,New York City,East,OFF-EN-10003296,Mobile Phones,Motorola ,Tyvek Side-Opening Peel & Seel Expanding Motorola ,361.92,4,162.864
US-2019-159982,11/28/2019,DR-12880,Dan Reichenbach,Chicago,Central,FUR-FU-10002505,Laptops,Asus,Eldon 100 Class Desk Nikon,12.132,9,-8.4924
US-2019-159982,11/28/2019,DR-12880,Dan Reichenbach,Chicago,Central,OFF-ST-10004804,Mobile Phones,OnePlus,"Belkin 19"" Vented Equipment Shelf, Black",82.368,2,-19.5624
US-2019-159982,11/28/2019,DR-12880,Dan Reichenbach,Chicago,Central,OFF-ST-10001590,Mobile Phones,OnePlus,"Tenex Personal Project File with Scoop Front Design, Black",53.92,5,4.044
US-2019-159982,11/28/2019,DR-12880,Dan Reichenbach,Chicago,Central,TEC-PH-10001580,Cameras ,Sony,Logitech Mobile Speakerphone P710e - speaker phone,647.904,6,56.6916
CA-2017-163139,12/1/2017,CC-12670,Craig Carreira,New York City,East,TEC-AC-10000290,Cameras ,Nikon,Sabrent 4-Port USB 2.0 Hub,20.37,3,6.9258
CA-2017-163139,12/1/2017,CC-12670,Craig Carreira,New York City,East,OFF-ST-10002790,Mobile Phones,OnePlus,Safco Industrial Shelving,221.55,3,6.6465
CA-2017-163139,12/1/2017,CC-12670,Craig Carreira,New York City,East,OFF-BI-10003460,Mobile Phones,iPhone,Acco 3-Hole Punch,17.52,5,6.132
US-2017-155299,6/8/2017,Dl-13600,Dorris liebe,Pasadena,Central,OFF-AP-10002203,Mobile Phones,Samsung,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.624,2,-4.466
US-2018-106992,9/19/2018,SB-20290,Sean Braxton,Houston,Central,TEC-MA-10000822,Cameras ,Canon,Lexmark MX611dhe Monochrome Laser Printer,3059.982,3,-509.997
US-2018-106992,9/19/2018,SB-20290,Sean Braxton,Houston,Central,TEC-MA-10003353,Cameras ,Canon,Xerox WorkCentre 6505DN Laser Multifunction Printer,2519.958,7,-251.9958
CA-2016-125318,6/6/2016,RC-19825,Roy Collins,Chicago,Central,TEC-PH-10001433,Cameras ,Sony,Cisco Small Business SPA 502G VoIP phone,328.224,4,28.7196
CA-2019-155040,11/10/2019,AH-10210,Alan Hwang,Brentwood,West,TEC-AC-10004469,Cameras ,Nikon,Microsoft Sculpt Comfort Mouse,79.9,2,35.156
CA-2017-136826,6/16/2017,CB-12535,Claudia Bergmann,Chapel Hill,South,OFF-AR-10003602,Mobile Phones,LG,"QuLGet Omega Colored Chalk, 12/Pack",14.016,3,4.7304
CA-2016-111010,1/22/2016,PG-18895,Paul Gonzalez,Morristown,East,OFF-FA-10003472,Mobile Phones,Nokia,Bagged Rubber Bands,7.56,6,0.3024
US-2017-145366,12/9/2017,CA-12310,Christine Abelman,Cincinnati,East,OFF-ST-10004180,Mobile Phones,OnePlus,Safco Commercial Shelving,37.208,1,-7.4416
US-2017-145366,12/9/2017,CA-12310,Christine Abelman,Cincinnati,East,OFF-EN-10004386,Mobile Phones,Motorola ,"Recycled Interoffice Motorola  with String and Button Closure, 10 x 13",57.576,3,21.591
CA-2017-163979,12/28/2017,KH-16690,Kristen Hastings,San Francisco,West,OFF-ST-10003208,Mobile Phones,OnePlus,Adjustable Depth Letter/Legal CLG,725.84,4,210.4936
CA-2019-155334,7/30/2019,HA-14920,Helen Andreada,San Francisco,West,TEC-AC-10003628,Cameras ,Nikon,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,209.93,7,92.3692
CA-2019-155334,7/30/2019,HA-14920,Helen Andreada,San Francisco,West,FUR-FU-10003274,Laptops,Asus,Regeneration Desk Collection,5.28,3,2.3232
CA-2019-155334,7/30/2019,HA-14920,Helen Andreada,San Francisco,West,OFF-BI-10002557,Mobile Phones,iPhone,Presstex Flexible Ring iPhone,10.92,3,4.095
CA-2017-118136,9/16/2017,BB-10990,Barry Blumstein,Inglewood,West,OFF-PA-10002615,Mobile Phones,Pixel,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",8.82,2,4.0572
CA-2017-118136,9/16/2017,BB-10990,Barry Blumstein,Inglewood,West,OFF-AR-10001427,Mobile Phones,LG,Newell 330,5.98,1,1.5548
CA-2017-132976,10/13/2017,AG-10495,Andrew Gjertsen,Philadelphia,East,OFF-PA-10000673,Mobile Phones,Pixel,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",11.648,2,4.0768
CA-2017-132976,10/13/2017,AG-10495,Andrew Gjertsen,Philadelphia,East,OFF-PA-10004470,Mobile Phones,Pixel,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",18.176,4,5.9072
CA-2017-132976,10/13/2017,AG-10495,Andrew Gjertsen,Philadelphia,East,OFF-ST-10000876,Mobile Phones,OnePlus,Eldon Simplefile Box Office,59.712,6,5.9712
CA-2017-132976,10/13/2017,AG-10495,Andrew Gjertsen,Philadelphia,East,OFF-LA-10002043,Mobile Phones,HTC,Avery 489,24.84,3,8.694
US-2019-161991,9/26/2019,SC-20725,Steven CLGwright,Houston,Central,OFF-BI-10004967,Mobile Phones,iPhone,Round Ring iPhone,2.08,5,-3.432
US-2019-161991,9/26/2019,SC-20725,Steven CLGwright,Houston,Central,TEC-PH-10001760,Cameras ,Sony,Bose SoundLink Bluetooth Speaker,1114.4,7,376.11
CA-2019-130890,11/2/2019,JO-15280,Jas O'Carroll,Los Angeles,West,FUR-TA-10002903,Laptops,Lenovo,"Bevis Round Bullnose 29"" High Table Top",1038.84,5,51.942
CA-2019-130883,9/26/2019,TB-21520,Tracy Blumstein,Portland,West,OFF-PA-10000474,Mobile Phones,Pixel,Easy-staple Pixel,141.76,5,47.844
CA-2019-130883,9/26/2019,TB-21520,Tracy Blumstein,Portland,West,TEC-AC-10001956,Cameras ,Nikon,Microsoft Arc Touch Mouse,239.8,5,47.96
CA-2019-130883,9/26/2019,TB-21520,Tracy Blumstein,Portland,West,OFF-PA-10004100,Mobile Phones,Pixel,Xerox 216,31.104,6,10.8864
CA-2016-112697,12/18/2016,AH-10195,Alan Haines,Tamarac,South,OFF-BI-10000778,Mobile Phones,iPhone,GBC VeloBinder Electric Binding Machine,254.058,7,-169.372
CA-2016-112697,12/18/2016,AH-10195,Alan Haines,Tamarac,South,OFF-AP-10002684,Mobile Phones,Samsung,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",194.528,2,24.316
